"tt0832266","Comedy,Drama,Romance"
"tt0833557","Comedy,Drama,Sci-Fi"
"tt0834001","Action,Adventure,Fantasy"
"tt0835418","Comedy"
"tt0836700","Drama,Family"
"tt0837106","Action,Adventure,Drama"
"tt0837156","Adventure,Comedy,Family"
"tt0837562","Animation,Comedy,Family"
"tt0837563","Horror,Mystery,Thriller"
"tt0837796","Horror"
"tt0838221","Adventure,Comedy,Drama"
"tt0838232","Action,Adventure,Comedy"
"tt0838247","Drama,Mystery,Thriller"
"tt0838283","Comedy"
"tt0839980","Comedy,Sport"
"tt0840322","Drama,Sport"
"tt0840361","Crime,Drama,Thriller"
"tt0841027","Comedy"
"tt0841044","Comedy,Drama,Romance"
"tt0841046","Comedy,Music"
"tt0841925","Drama,Romance"
"tt0842926","Comedy,Drama,Romance"
"tt0842929","Crime,Drama,Mystery"
"tt0843326","Comedy,Drama,Romance"
"tt0844286","Action,Adventure,Comedy"
"tt0844457","Adventure,Biography,Drama"
"tt0844471","Adventure,Animation,Comedy"
"tt0844479","Horror,Thriller"
"tt0844671","Comedy"
"tt0844708","Horror,Thriller"
"tt0844993","Animation,Comedy,Crime"
"tt0845046","Action,Adventure,Comedy"
"tt0845439","Drama,Mystery,Romance"
"tt0845448","Action,Adventure,Comedy"
"tt0845537","Action,Comedy,Drama"
"tt0846040","Comedy,Crime,Drama"
"tt0846308","Drama,Family"
"tt0847817","Documentary"
"tt0847880","Drama,Thriller"
"tt0848228","Action,Adventure,Sci-Fi"
"tt0848537","Adventure,Animation,Family"
"tt0848557","Fantasy,Horror,Sci-Fi"
"tt0850253","Action,Drama"
"tt0851577","Drama"
"tt0851578","Animation,Drama,Fantasy"
"tt0852713","Comedy,Romance"
"tt0853096","Crime,Drama,Mystery"
"tt0854678","Crime,Documentary,War"
"tt0856288","Horror"
"tt0857190","Action,Crime,Drama"
"tt0857191","Drama"
"tt0857265","Crime,Drama,Mystery"
"tt0857295","Horror,Thriller"
"tt0857355","Drama"
"tt0857376","Action,Fantasy,Horror"
"tt0858479","Comedy,Drama,Romance"
"tt0858486","Action,Adventure,Animation"
"tt0859163","Action,Adventure,Fantasy"
"tt0859635","Comedy,Crime,Mystery"
"tt0859765","Drama"
"tt0860906","Action,Animation,Drama"
"tt0860907","Action,Animation,Drama"
"tt0861689","Drama,Mystery,Sci-Fi"
"tt0861739","Action,Crime,Drama"
"tt0862467","Adventure,Drama,Fantasy"
"tt0862846","Comedy,Drama"
"tt0862856","Comedy,Horror"
"tt0864761","Biography,Drama,History"
"tt0864835","Adventure,Animation,Comedy"
"tt0865297","Drama,Romance"
"tt0865554","Crime,Drama,Thriller"
"tt0865556","Action,Adventure,Fantasy"
"tt0865559","Comedy,Romance"
"tt0866437","Comedy,Drama,Romance"
"tt0866439","Comedy,Romance"
"tt0869977","Drama,Romance"
"tt0869994","Comedy,Drama,Romance"
"tt0870090","Crime,Drama"
"tt0870111","Biography,Drama,History"
"tt0870204","Crime,Drama,Thriller"
"tt0870211","Drama,History,War"
"tt0870984","Drama,Horror"
"tt0871426","Comedy,Romance"
"tt0871510","Drama,Family,Sport"
"tt0872230","Horror,Mystery,Thriller"
"tt0873886","Action,Crime,Horror"
"tt0875034","Drama,Musical,Romance"
"tt0875113","Comedy,Drama"
"tt0875595","Drama"
"tt0876563","Adventure,Animation,Comedy"
"tt0878695","Comedy,Drama,Horror"
"tt0878804","Biography,Drama,Sport"
"tt0878835","Comedy,Drama"
"tt0879843","Drama,History,War"
"tt0879870","Drama,Romance"
"tt0880502","Drama"
"tt0880578","Crime,Mystery,Thriller"
"tt0880648","Crime,Drama,Mystery"
"tt0881200","Action,Biography,Drama"
"tt0881320","Adventure,Drama,Thriller"
"tt0881891","Comedy,Romance"
"tt0882977","Action,Drama,Thriller"
"tt0882978","Action,Drama,History"
"tt0883995","Comedy,Crime,Drama"
"tt0884224","Action,Comedy,Thriller"
"tt0884328","Horror,Sci-Fi"
"tt0884726","Adventure,Animation,Family"
"tt0884732","Comedy"
"tt0886539","Drama"
"tt0887883","Comedy,Crime,Drama"
"tt0887912","Drama,Thriller,War"
"tt0887971","Crime,Drama,Horror"
"tt0888693","Drama"
"tt0889573","Comedy,Drama,Romance"
"tt0889583","Comedy"
"tt0889588","Drama,War"
"tt0890870","Crime,Horror,Mystery"
"tt0891527","Drama,Thriller,War"
"tt0892255","Biography,Drama,History"
"tt0892318","Adventure,Comedy,Drama"
"tt0892767","Crime,Drama,Mystery"
"tt0892769","Action,Adventure,Animation"
"tt0892782","Action,Animation,Comedy"
"tt0892791","Adventure,Animation,Comedy"
"tt0892899","Action,Horror,Sci-Fi"
"tt0893382","Biography,Documentary,Music"
"tt0893402","Drama,Fantasy,Sci-Fi"
"tt0893412","Comedy,Drama,Romance"
"tt0893507","Comedy,Drama,Music"
"tt0893532","Horror,Thriller"
"tt0896529","Drama,Romance"
"tt0896534","Horror"
"tt0896798","Crime,Mystery,Thriller"
"tt0896872","Action,Biography,Crime"
"tt0897347","Drama,Horror,Mystery"
"tt0898367","Adventure,Drama"
"tt0899106","Drama,Romance"
"tt0899128","Horror,Mystery,Thriller"
"tt0900357","Drama,Horror,Thriller"
"tt0900387","Drama,Romance,War"
"tt0901476","Comedy,Romance"
"tt0901487","Action,Adventure,Western"
"tt0901507","Action,Biography,Crime"
"tt0902290","Comedy,Horror"
"tt0902955","Crime,Drama,Thriller"
"tt0903624","Adventure,Family,Fantasy"
"tt0903627","Crime,Drama,Thriller"
"tt0903657","Biography,Drama,Music"
"tt0905372","Horror,Mystery,Sci-Fi"
"tt0906108","Comedy,Drama"
"tt0906665","Action,Western"
"tt0906734","Drama,Horror,Thriller"
"tt0907657","Drama,Music,Romance"
"tt0910554","Comedy,Sci-Fi"
"tt0910559","Drama,Romance"
"tt0910885","Comedy"
"tt0910905","Crime,Drama,Mystery"
"tt0910936","Action,Comedy,Crime"
"tt0910970","Adventure,Animation,Family"
"tt0912593","Documentary,War"
"tt0912597","Crime,Drama,Thriller"
"tt0913354","Action,Crime,Thriller"
"tt0913425","Drama,Romance,Thriller"
"tt0913445","Comedy,Drama,Romance"
"tt0913968","Action,Drama,History"
"tt0914797","Comedy,Drama"
"tt0914798","Drama,War"
"tt0914837","Crime,Drama"
"tt0914863","Crime,Drama,Thriller"
"tt0918927","Drama,Mystery"
"tt0918940","Action,Adventure,Drama"
"tt0920457","Action,Thriller"
"tt0920458","Action,Drama,History"
"tt0920464","Crime,Drama,Mystery"
"tt0920470","Crime,Drama,Thriller"
"tt0923752","Biography,Documentary,Sport"
"tt0923811","Action,Animation,Drama"
"tt0924129","Crime,Drama"
"tt0925248","Documentary,History"
"tt0926063","Comedy,Horror"
"tt0926084","Adventure,Fantasy,Mystery"
"tt0926380","Drama"
"tt0926759","Drama"
"tt0926762","Crime,Drama,Mystery"
"tt0929425","Crime,Drama"
"tt0929632","Drama"
"tt0930083","Horror,Mystery,Thriller"
"tt0935075","Drama"
"tt0936501","Action,Thriller"
"tt0937237","Crime,Thriller,War"
"tt0937375","Comedy,Drama,Romance"
"tt0938283","Action,Adventure,Family"
"tt0938305","Comedy,Crime,Thriller"
"tt0938330","Horror"
"tt0938341","Drama"
"tt0940642","Comedy,Drama,Music"
"tt0940656","Adventure,Animation,Family"
"tt0940657","Adventure,Animation,Family"
"tt0940709","Comedy,Drama,Family"
"tt0942384","Drama,Romance,Sport"
"tt0942385","Action,Adventure,Comedy"
"tt0944101","Comedy,Drama,Romance"
"tt0944834","Action,Adventure,Animation"
"tt0944835","Action,Mystery,Thriller"
"tt0945513","Action,Drama,Sci-Fi"
"tt0947798","Drama,Thriller"
"tt0947802","Crime,Drama,Thriller"
"tt0947810","Action,Drama,Thriller"
"tt0948470","Action,Adventure,Sci-Fi"
"tt0948544","Drama,Music"
"tt0948547","Crime,Drama"
"tt0949731","Mystery,Sci-Fi,Thriller"
"tt0950739","Action,Adventure,Drama"
"tt0951216","Comedy,Crime,Thriller"
"tt0951335","Horror,Thriller"
"tt0952640","Animation,Comedy,Family"
"tt0952682","Drama,Thriller"
"tt0953318","Drama,Thriller"
"tt0954947","Crime,Drama,Horror"
"tt0954981","Biography,Crime,Drama"
"tt0954990","Drama,Romance"
"tt0955308","Action,Adventure,Drama"
"tt0956038","Drama,Romance"
"tt0959329","Crime,Drama,Horror"
"tt0959337","Drama,Romance"
"tt0960144","Comedy"
"tt0960731","Comedy,Family,Fantasy"
"tt0960790","Comedy,Romance"
"tt0960890","Comedy,Horror,Sci-Fi"
"tt0961066","Biography,Drama,History"
"tt0961097","Adventure,Animation,Comedy"
"tt0961108","Drama"
"tt0961722","Horror"
"tt0961728","Crime,Drama,Thriller"
"tt0962711","Horror,Sci-Fi,Thriller"
"tt0962726","Comedy,Drama,Family"
"tt0962736","Biography,Drama,History"
"tt0963178","Action,Crime,Drama"
"tt0963194","Horror,Musical,Sci-Fi"
"tt0963208","Comedy,Documentary,War"
"tt0963743","Comedy,Drama,Romance"
"tt0963794","Horror"
"tt0963965","Crime,Thriller"
"tt0963966","Action,Adventure,Family"
"tt0964185","Drama"
"tt0964516","Drama"
"tt0964517","Biography,Drama,Sport"
"tt0964539","Crime,Horror,Thriller"
"tt0964587","Comedy,Family"
"tt0968264","Crime,Drama,History"
"tt0969269","Crime,Mystery,Thriller"
"tt0970179","Adventure,Drama,Family"
"tt0970411","Adventure,Family,Fantasy"
"tt0970416","Drama,Sci-Fi,Thriller"
"tt0970452","Action,Adventure,Fantasy"
"tt0970468","Comedy,Romance"
"tt0970472","Action,Animation,Sci-Fi"
"tt0970866","Comedy,Romance"
"tt0971209","Adventure,Mystery,Thriller"
"tt0972558","Action,Adventure,Sci-Fi"
"tt0972883","Drama,Thriller"
"tt0974014","Biography,Drama,Romance"
"tt0974015","Action,Adventure,Fantasy"
"tt0974554","Drama,Romance"
"tt0974613","Drama,Mystery,Thriller"
"tt0974661","Comedy,Drama,Fantasy"
"tt0975645","Biography,Comedy,Drama"
"tt0976051","Drama,Romance"
"tt0976060","Comedy,Drama,Fantasy"
"tt0976222","Comedy,Drama,Family"
"tt0976238","Comedy,Family"
"tt0976247","Comedy"
"tt0977214","Action,Crime,Thriller"
"tt0977855","Biography,Drama,Thriller"
"tt0978649","Drama"
"tt0978759","Crime,Drama"
"tt0978762","Animation,Comedy,Drama"
"tt0978764","Action,Adventure,Fantasy"
"tt0979434","Comedy"
"tt0980970","Adventure,Family,Fantasy"
"tt0981072","Comedy,Drama,War"
"tt0981227","Comedy,Drama,Music"
"tt0983193","Action,Adventure,Animation"
"tt0983213","Animation,Drama,Romance"
"tt0984200","Drama,Romance,Thriller"
"tt0985025","Fantasy,Horror,Thriller"
"tt0985058","Animation,Drama,Mystery"
"tt0985694","Action,Crime,Thriller"
"tt0985699","Drama,History,Thriller"
"tt0986233","Biography,Drama"
"tt0986263","Action,Sci-Fi,Thriller"
"tt0986264","Drama,Family"
"tt0988045","Action,Adventure,Crime"
"tt0988047","Action,Crime,Drama"
"tt0988108","Drama"
"tt0988595","Comedy,Romance"
"tt0988849","Crime,Drama,Horror"
"tt0989000","Comedy,Romance"
"tt0989757","Drama,Romance,War"
"tt0990407","Action,Comedy,Crime"
"tt0991346","Comedy,Drama,Family"
"tt0992911","Action,Crime,Thriller"
"tt0993789","Comedy,Drama"
"tt0993842","Action,Drama,Thriller"
"tt0993846","Biography,Crime,Drama"
"tt0995031","Comedy,Horror,Mystery"
"tt0995039","Comedy,Drama,Fantasy"
"tt0995740","Drama,Mystery,Thriller"
"tt0995829","Drama,Romance"
"tt0995868","Biography,Drama,Sport"
"tt0996605","Drama,Musical,Romance"
"tt0996979","Action,Horror,Sci-Fi"
"tt0997047","Adventure,Comedy,Drama"
"tt0997152","Drama,Thriller"
"tt0997246","Drama,Family"
"tt0999913","Action,Drama,Thriller"
"tt1000774","Comedy,Drama,Romance"
"tt1001508","Comedy,Drama,Romance"
"tt1001526","Action,Animation,Comedy"
"tt1003034","Action,Comedy,Crime"
"tt1007028","Comedy,Romance"
"tt1007029","Biography,Drama"
"tt1010048","Drama,Romance"
"tt1010271","Horror,Mystery,Thriller"
"tt1012804","Drama,Sport"
"tt1013743","Action,Adventure,Comedy"
"tt1013752","Action,Crime,Thriller"
"tt1013753","Biography,Drama"
"tt1013860","Action,Comedy,Crime"
"tt1014672","Comedy,Drama"
"tt1014759","Adventure,Family,Fantasy"
"tt1014762","Documentary,Drama,Family"
"tt1014763","Crime,Drama,History"
"tt1015474","Horror,Thriller"
"tt1016075","Comedy,Drama,Musical"
"tt1016268","Documentary"
"tt1016290","Action,Thriller"
"tt1016301","Mystery,Thriller"
"tt1017451","Biography,Drama,Music"
"tt1017456","Action,Crime,Drama"
"tt1017460","Drama,Horror,Sci-Fi"
"tt1017464","Horror,Thriller"
"tt1018765","Comedy,Drama"
"tt1018785","Comedy,Drama,Romance"
"tt1018818","Comedy,Crime,Mystery"
"tt1019452","Comedy,Drama"
"tt1020055","Crime,Horror,Mystery"
"tt1020072","Biography,Drama,History"
"tt1020530","Horror,Thriller"
"tt1020543","Action,Adventure,Comedy"
"tt1020558","Action,Adventure,Drama"
"tt1020773","Drama,Romance"
"tt1020885","Action,Comedy,Fantasy"
"tt1020937","Action,Crime,Drama"
"tt1020938","Documentary"
"tt1022603","Comedy,Drama,Romance"
"tt1023111","Action,Drama,Sport"
"tt1023114","Adventure,Drama,History"
"tt1023441","Drama,Music,Romance"
"tt1023481","Drama,Music,Romance"
"tt1023490","Biography,Drama"
"tt1023500","Comedy,Horror,Sci-Fi"
"tt1024255","Comedy,Drama,Romance"
"tt1024648","Biography,Drama,Thriller"
"tt1024715","Comedy,Drama"
"tt1024943","Action,Comedy,Drama"
"tt1027718","Drama"
"tt1027862","Comedy,Drama"
"tt1028528","Action,Thriller"
"tt1028532","Drama,Family"
"tt1028576","Biography,Drama,Family"
"tt1029120","Comedy,Drama"
"tt1029134","Comedy,Drama"
"tt1029231","Action,Adventure,Sci-Fi"
"tt1029234","Horror"
"tt1029235","Action,Biography,Drama"
"tt1029241","Drama,Horror,Thriller"
"tt1029360","Horror,Thriller"
"tt1031280","Horror,Sci-Fi,Thriller"
"tt1031969","Comedy,Music"
"tt10324144","Crime,Drama,Thriller"
"tt1032751","Action,Fantasy,Western"
"tt1032755","Action,Crime,Thriller"
"tt1032815","Comedy,Romance"
"tt1032819","Drama"
"tt1032821","Biography,Documentary,Sport"
"tt1032825","Drama"
"tt1032846","Drama"
"tt1032856","Comedy,Drama,Music"
"tt1033483","Crime,Fantasy,Horror"
"tt1033575","Comedy,Drama"
"tt1033643","Comedy,Romance"
"tt1034032","Action,Sci-Fi,Thriller"
"tt1034303","Action,Drama,History"
"tt1034306","Drama,Horror,Mystery"
"tt1034314","Action,Comedy,Sci-Fi"
"tt1034325","Drama"
"tt1034331","Crime,Mystery,Thriller"
"tt1034385","Adventure,Horror,Sci-Fi"
"tt1034389","Action,Adventure,Drama"
"tt1034415","Fantasy,Horror,Mystery"
"tt1035730","Biography,Drama,History"
"tt1035736","Biography,Drama"
"tt1037218","Drama"
"tt1037705","Action,Adventure,Drama"
"tt1037850","Drama,Fantasy,Music"
"tt1038043","Drama,Romance"
"tt1038686","Action,Fantasy,Horror"
"tt1038919","Action,Comedy,Romance"
"tt1038988","Horror,Mystery,Thriller"
"tt1039647","Documentary"
"tt1039652","Drama,Thriller"
"tt1041829","Comedy,Drama,Romance"
"tt1042877","Biography,Drama,Music"
"tt1043451","Comedy,Drama"
"tt1043726","Action,Adventure,Fantasy"
"tt1043842","Action,Animation,Drama"
"tt1045658","Comedy,Drama,Romance"
"tt1045670","Comedy,Drama,Romance"
"tt1045772","Biography,Comedy,Crime"
"tt1045778","Adventure,Comedy"
"tt1046163","Comedy,Romance"
"tt1046173","Action,Adventure,Sci-Fi"
"tt1046947","Drama,Romance"
"tt1046997","Action,Drama,War"
"tt1047011","Comedy,Drama,Music"
"tt1047494","Comedy,Drama,Romance"
"tt1047540","Comedy,Family"
"tt1048171","Biography,Drama"
"tt1049402","Biography,Drama,Romance"
"tt1049405","Comedy,Drama,Romance"
"tt1049413","Adventure,Animation,Comedy"
"tt1050160","Action,Comedy,Horror"
"tt1051904","Adventure,Comedy,Family"
"tt1051907","Action,Crime,Drama"
"tt1053424","Action,Crime,Sci-Fi"
"tt1053810","Comedy"
"tt1053859","Horror,Mystery,Thriller"
"tt1054580","Biography,Drama"
"tt1054588","Biography,Drama"
"tt1054606","Adventure,Comedy,Fantasy"
"tt1055292","Comedy,Drama,Romance"
"tt1055369","Action,Adventure,Sci-Fi"
"tt1056437","Action,Adventure,Animation"
"tt1057500","Biography,Drama,History"
"tt1058017","Comedy,Fantasy,Romance"
"tt1059786","Action,Mystery,Thriller"
"tt1059836","Action,Crime,Thriller"
"tt1059925","Drama,Romance"
"tt1059955","Documentary"
"tt1060277","Action,Horror,Sci-Fi"
"tt1063056","Horror,Mystery,Thriller"
"tt1063669","Drama,Thriller"
"tt1064744","Horror,Thriller"
"tt1064931","Drama"
"tt1064932","Comedy,Romance"
"tt1065073","Drama"
"tt1067106","Animation,Drama,Family"
"tt1067583","Drama,Romance"
"tt1067733","Comedy,Drama,Romance"
"tt1067765","Comedy,Drama"
"tt1067774","Adventure,Comedy,Family"
"tt1068242","Comedy,Drama,Music"
"tt1068641","Crime,Drama,Romance"
"tt1068646","Drama"
"tt1068649","Drama"
"tt1068678","Drama,Romance"
"tt1068680","Comedy,Romance"
"tt1068953","Horror,Thriller"
"tt1068956","Drama"
"tt1069238","Drama,Music"
"tt1071804","Action,Drama,Fantasy"
"tt1071812","Biography,Drama,Music"
"tt1071875","Action,Fantasy,Thriller"
"tt1072748","Biography,Drama,Fantasy"
"tt1073105","Adventure,Horror,Thriller"
"tt1073241","Crime,Drama,Mystery"
"tt1074638","Action,Adventure,Thriller"
"tt1075110","Comedy,Drama"
"tt1075113","Drama,Horror,Mystery"
"tt1075417","Action,Adventure,Family"
"tt1075419","Action,Crime,Drama"
"tt1075747","Action,Drama,Fantasy"
"tt1077248","Crime,Drama,Mystery"
"tt1077258","Action,Comedy,Horror"
"tt1077262","Crime,Drama"
"tt1077368","Comedy,Fantasy,Horror"
"tt1078188","Drama"
"tt1078588","Drama,Family"
"tt1078912","Adventure,Comedy,Family"
"tt1078940","Comedy"
"tt1080016","Adventure,Animation,Comedy"
"tt1081935","Comedy,Drama"
"tt1082601","Action,Drama,Sport"
"tt1082807","Horror,Thriller"
"tt1082853","Comedy,Drama,Romance"
"tt1082868","Horror,Thriller"
"tt1082886","Comedy,Drama,Romance"
"tt1083452","Biography,Comedy,Drama"
"tt1083456","Comedy,Sport"
"tt1083462","Comedy"
"tt1084950","Drama,Romance"
"tt1084972","Action,Crime,Thriller"
"tt1085492","Action,Thriller"
"tt1085507","Crime,Drama,Thriller"
"tt1085779","Adventure,Fantasy,Thriller"
"tt1086216","Drama,Romance,Thriller"
"tt1086772","Comedy,Romance"
"tt1087461","Drama,Horror,Thriller"
"tt1087578","Drama"
"tt1087842","Horror,Mystery,Sci-Fi"
"tt1091191","Action,Biography,Drama"
"tt1091722","Comedy,Drama,Romance"
"tt1092005","Comedy,Crime"
"tt1092011","Comedy,Fantasy,Horror"
"tt1092016","Biography,Crime,Drama"
"tt1092026","Adventure,Comedy,Sci-Fi"
"tt1092082","Drama,History,Romance"
"tt1092633","Comedy"
"tt1092634","Crime,Drama,Mystery"
"tt1093357","Action,Adventure,Horror"
"tt1093369","Horror,Thriller"
"tt1093370","Comedy,Drama,Romance"
"tt1093824","Documentary"
"tt1093908","Comedy,Family,Romance"
"tt1094594","Documentary,Music"
"tt1095174","Comedy,Romance"
"tt1095217","Crime,Drama"
"tt1095442","Drama"
"tt1097013","Action,Comedy,Crime"
"tt1097643","Crime,Drama,Thriller"
"tt1098356","Drama,Horror,Thriller"
"tt1099212","Drama,Fantasy,Romance"
"tt1100051","Crime,Horror,Thriller"
"tt1100053","Comedy,Horror"
"tt1100089","Biography,Drama,Sport"
"tt1100119","Comedy,Family,Fantasy"
"tt1101026","Biography,Drama,History"
"tt1103153","Action,Comedy,Romance"
"tt1103275","Drama,Romance"
"tt1103982","Drama"
"tt1104001","Action,Adventure,Fantasy"
"tt1104006","Horror,Thriller"
"tt1104083","Biography,Drama,Romance"
"tt1104733","Comedy,Music"
"tt1104806","Adventure,Drama"
"tt1105709","Crime,Drama,Fantasy"
"tt1106860","Crime,Thriller"
"tt1107319","Comedy,Drama"
"tt1107860","Comedy,Crime"
"tt1109624","Adventure,Comedy,Family"
"tt1111422","Action,Crime,Thriller"
"tt1111833","Comedy,Documentary"
"tt1111890","Drama,Romance"
"tt1111948","Comedy,Drama,Music"
"tt1112782","Action,Crime,Thriller"
"tt1113829","Biography,Documentary,Music"
"tt1114677","Comedy,Drama,Family"
"tt1114740","Action,Comedy,Crime"
"tt1116184","Action,Comedy,Documentary"
"tt1117385","Crime,Drama"
"tt1119191","Mystery,Thriller"
"tt1119646","Comedy"
"tt1120985","Drama,Romance"
"tt1121096","Action,Adventure,Fantasy"
"tt1121794","Action,Adventure,Animation"
"tt1121931","Action,Crime,Thriller"
"tt1121977","Drama,Romance"
"tt1123373","Action,Adventure,Drama"
"tt1124035","Drama,Thriller"
"tt1124037","Action,Biography,Drama"
"tt1124039","Action,Crime,Mystery"
"tt1124052","Drama,History,War"
"tt1124377","Biography,Drama,History"
"tt1124394","Horror"
"tt1125254","Action,Animation,Sci-Fi"
"tt1125849","Drama,Sport"
"tt1126590","Biography,Crime,Drama"
"tt1126591","Drama,Music,Musical"
"tt1126596","Crime,Drama"
"tt1126618","Comedy,Drama,Romance"
"tt1127180","Horror,Thriller"
"tt1127702","Comedy"
"tt1127715","Adventure,Crime,Drama"
"tt1127877","Comedy,Drama"
"tt1127896","Biography,Comedy,Drama"
"tt1128075","Action,Comedy,Drama"
"tt1129423","Drama,Romance"
"tt1129428","Horror,Thriller"
"tt1129442","Action,Thriller"
"tt1129445","Adventure,Biography,Drama"
"tt1130080","Biography,Comedy,Crime"
"tt1130884","Mystery,Thriller"
"tt1130969","Action,Crime,Thriller"
"tt1130988","Action,Comedy,Crime"
"tt1131724","Thriller"
"tt1131729","Comedy,Drama,Music"
"tt1131734","Comedy,Horror"
"tt1132285","Crime,Mystery,Thriller"
"tt1132449","Comedy,Drama,Romance"
"tt1132620","Crime,Drama,Mystery"
"tt1132626","Crime,Horror,Mystery"
"tt1133985","Action,Adventure,Sci-Fi"
"tt1133991","Crime,Drama"
"tt1133993","Comedy,Crime,Romance"
"tt1134629","Comedy,Drama,Romance"
"tt1134854","Comedy,Drama,Horror"
"tt1135084","Action,Crime,Thriller"
"tt1135092","Crime,Drama,Mystery"
"tt1135487","Comedy,Crime,Romance"
"tt1135503","Biography,Drama,Romance"
"tt1135525","Comedy"
"tt1135952","Drama,War"
"tt1135985","Adventure,Comedy,Romance"
"tt1136608","Action,Sci-Fi,Thriller"
"tt1137450","Action,Crime,Drama"
"tt1137470","Comedy,Romance"
"tt1138489","Drama"
"tt1139282","Crime,Drama,Mystery"
"tt1139328","Drama,Mystery,Thriller"
"tt1139668","Drama,Horror,Mystery"
"tt1139797","Drama,Horror,Romance"
"tt1142433","Comedy,Romance"
"tt1142798","Drama"
"tt1142800","Comedy,Crime,Drama"
"tt1142977","Animation,Comedy,Family"
"tt1142988","Comedy,Romance"
"tt1144539","Comedy,Documentary,Drama"
"tt1144884","Horror"
"tt1145144","Drama,Music,Romance"
"tt1146325","Action,Comedy,Crime"
"tt1147684","Horror,Romance,Thriller"
"tt1148204","Horror,Mystery,Thriller"
"tt1149361","Action,Comedy,Crime"
"tt1149362","Drama,History,Mystery"
"tt1151309","Documentary,Sport"
"tt1151359","Comedy,Crime,Drama"
"tt1151922","Comedy,Romance"
"tt1152398","Drama,Fantasy,Romance"
"tt1152758","Biography,Crime,Documentary"
"tt1152822","Documentary"
"tt1152836","Biography,Crime,Drama"
"tt1152850","Drama"
"tt1153053","Comedy"
"tt1155056","Comedy,Romance"
"tt1155076","Action,Drama,Family"
"tt1155592","Biography,Documentary"
"tt1156398","Adventure,Comedy,Horror"
